key,section,hu_text,de_text,de_status
tavfelugyelet-vonuloszolgalat:PILOT_HU.useCases.1,useCases.1,"Irodaházak, raktárak és üzleti központok kamerával felügyelt zónákkal","Bürogebäude, Lager und Businesscenter mit kameraüberwachten Zonen",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.useCases.2,useCases.2,"Beléptetéssel vagy behatolásjelzéssel működő helyszínek, ahol 24/7 jelzéskezelés szükséges","Standorte mit Zutrittskontrolle oder Einbruchmeldung, an denen eine 24/7-Meldungsbearbeitung erforderlich ist",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.useCases.3,useCases.3,Több bérlős vagy több helyszínes működés dokumentált eszkalációs lánccal,Betrieb mit mehreren Mietern oder Standorten und dokumentierter Eskalationskette,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.useCases.4,useCases.4,"Meglévő távfelügyeleti vagy vonulószolgálati folyamatok felülvizsgálata verifikációs, reagálási vagy riportálási hiányosságok miatt","Überprüfung bestehender Fernüberwachungs- oder Interventionsprozesse wegen Lücken bei Verifikation, Reaktion oder Berichtswesen",translated_draft
tavfelugyelet-vonuloszolgalat:hu.serviceDetail.includedEyebrow,included.eyebrow,TARTALOM,LEISTUNGSUMFANG,translated_draft
tavfelugyelet-vonuloszolgalat:hu.serviceDetail.includedTitle,included.title,Mit tartalmaz,Was enthalten ist,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.includedItems.0,includedItems.0,24/7 riasztási és kamerajelzések fogadása az egyeztetett távfelügyeleti beállítás szerint,24/7-Entgegennahme von Alarm- und Kamerameldungen gemäß der vereinbarten Aufschaltungskonfiguration,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.includedItems.1,includedItems.1,"Verifikált riasztási protokoll, eseményenként dokumentált ellenőrzési lépéssel",Verifiziertes Alarmprotokoll mit je Ereignis dokumentiertem Prüfschritt,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.includedItems.2,includedItems.2,"Név szerinti kapcsolattartási lánc, eszkalációs mátrix és értesítési szabályok","Namentliche Kontaktkette, Eskalationsmatrix und Benachrichtigungsregeln",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.includedItems.3,includedItems.3,Saját vonulószolgálati folyamat egyeztetett szerződéses feltételek szerint,Eigener Interventionsdienst nach vereinbarten Vertragsbedingungen,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.includedItems.4,includedItems.4,Időbélyegzett eseménynapló és eseményriport,Ereignisprotokoll mit Zeitstempel und Ereignisbericht,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.includedItems.5,includedItems.5,"Kapcsolódás a helyszín biztonságtechnikájához, élőerős őrzéséhez és portaszolgálatához","Anbindung an Sicherheitstechnik, Objektschutz und Pförtnerdienst des Standorts",translated_draft
tavfelugyelet-vonuloszolgalat:hu.serviceDetail.processEyebrow,process.eyebrow,FOLYAMAT,ABLAUF,translated_draft
tavfelugyelet-vonuloszolgalat:hu.serviceDetail.processTitle,process.title,Hogyan indul az együttműködés,So startet die Zusammenarbeit,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.0.title,processSteps.0.title,Helyszíni és technikai adottságok áttekintése,Überblick über Standort und technische Gegebenheiten,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.0.body,processSteps.0.body,"Áttekintjük a riasztási pontokat, jelzésforrásokat, technikai adottságokat és a helyszín őrzési vagy portaszolgálati működését.","Wir prüfen die Alarmpunkte, Meldungsquellen, technischen Gegebenheiten sowie den Objektschutz- oder Pförtnerbetrieb des Standorts.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.1.title,processSteps.1.title,Jelzésforrások és verifikációs pontok feltérképezése,Erfassung von Meldungsquellen und Verifikationspunkten,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.1.body,processSteps.1.body,"Meghatározzuk, milyen jelzések keletkezhetnek, milyen forrásból érkeznek, milyen ellenőrzési pontok kapcsolódnak hozzájuk, és hogyan kell dokumentálni a verifikációt.","Wir bestimmen, welche Meldungen entstehen können, aus welchen Quellen sie kommen, welche Prüfpunkte dazugehören und wie die Verifikation zu dokumentieren ist.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.2.title,processSteps.2.title,Kapcsolattartási lánc és eszkalációs mátrix kialakítása,Gestaltung der Kontaktkette und Eskalationsmatrix,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.2.body,processSteps.2.body,"Rögzítjük, milyen esemény esetén kit kell értesíteni, milyen sorrendben történjen az eszkaláció, és milyen esemény indít vonulószolgálati vagy külső reagálási folyamatot.","Wir legen fest, wer bei welchem Ereignis zu benachrichtigen ist, in welcher Reihenfolge eskaliert wird und welches Ereignis einen Interventions- oder externen Reaktionsprozess auslöst.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.3.title,processSteps.3.title,Vonulószolgálati működés egyeztetett feltételek szerint,Interventionsdienst nach vereinbarten Bedingungen,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.3.body,processSteps.3.body,"A helyszíni reagálási folyamatot a technikai adottságokhoz, a szolgáltatási területhez és a szerződéses feltételekhez igazítjuk.","Den Reaktionsprozess vor Ort stimmen wir auf die technischen Gegebenheiten, das Einsatzgebiet und die vertraglichen Bedingungen ab.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.4.title,processSteps.4.title,Eseménynaplózási és riportálási szabályok,Regeln für Ereignisprotokollierung und Berichtswesen,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.4.body,processSteps.4.body,"Meghatározzuk, mit kell naplózni, milyen riport készüljön, milyen lezárási státuszok használhatók, és hogyan legyen visszakereshető az eseménykezelés.","Wir definieren, was zu protokollieren ist, welcher Bericht erstellt wird, welche Abschlussstatus verwendet werden und wie die Ereignisbearbeitung rückverfolgbar bleibt.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.5.title,processSteps.5.title,"Indítás, működéskövetés és finomhangolás","Start, Betriebsbegleitung und Feinjustierung",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.processSteps.5.body,processSteps.5.body,"Az indulás után a visszatérő jelzéseket, tapasztalatokat és riportokat egyeztetjük, majd szükség szerint pontosítjuk a folyamatot.","Nach dem Start stimmen wir wiederkehrende Meldungen, Erfahrungen und Berichte ab und präzisieren den Prozess bei Bedarf.",translated_draft
tavfelugyelet-vonuloszolgalat:hu.serviceDetail.trustEyebrow,trust.eyebrow,MIÉRT BÍZHAT BENNÜNK,WARUM SIE UNS VERTRAUEN KÖNNEN,translated_draft
tavfelugyelet-vonuloszolgalat:hu.serviceDetail.trustTitle,trust.title,Bizalmi elemek,Vertrauenselemente,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.0.title,trustItems.0.title,24/7 jelzésfogadás verifikált eszkalációval,24/7-Meldungsempfang mit verifizierter Eskalation,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.0.body,trustItems.0.body,"Az Avenir 24/7 jelzésfogadást biztosít a csatlakoztatott helyszínekhez, a riasztások pedig az egyeztetett verifikációs protokoll szerint kerülnek ellenőrzésre az eszkaláció előtt.",Avenir stellt für die aufgeschalteten Standorte einen 24/7-Meldungsempfang sicher; die Alarme werden vor der Eskalation nach dem vereinbarten Verifikationsprotokoll geprüft.,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.1.title,trustItems.1.title,Dokumentált riasztás-verifikációs napló,Dokumentiertes Alarmverifikationsprotokoll,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.1.body,trustItems.1.body,"Minden jelzés, ellenőrzési lépés és eszkalációs döntés eseménynaplóban rögzül, amely a szolgáltatási megállapodás szerint visszakereshető.","Jede Meldung, jeder Prüfschritt und jede Eskalationsentscheidung wird im Ereignisprotokoll festgehalten, das gemäß der Servicevereinbarung rückverfolgbar ist.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.2.title,trustItems.2.title,Név szerinti kapcsolattartási lánc és eszkalációs mátrix,Namentliche Kontaktkette und Eskalationsmatrix,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.2.body,trustItems.2.body,"Az értesítési sorrend, a kijelölt kapcsolattartók és a reagálási kiváltó pontok előre egyeztetve és helyszínenként dokumentálva vannak.","Benachrichtigungsreihenfolge, benannte Ansprechpartner und Reaktionsauslöser sind vorab abgestimmt und je Standort dokumentiert.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.3.title,trustItems.3.title,"Működési integráció biztonságtechnikával, őrzéssel és portaszolgálattal","Betriebliche Integration mit Sicherheitstechnik, Objektschutz und Pförtnerdienst",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.3.body,trustItems.3.body,"A távfelügyelet a helyszín kamerarendszerével, beléptetésével, élőerős őrzésével és portaszolgálatával együtt működik, hogy a jelzéskezelés és a reagálás egy működési modell szerint történjen.","Die Fernüberwachung arbeitet mit dem Kamerasystem, der Zutrittskontrolle, dem Objektschutz und dem Pförtnerdienst des Standorts zusammen, damit Meldungsbearbeitung und Reaktion nach einem Betriebsmodell erfolgen.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.4.title,trustItems.4.title,Eseményrögzítés és időszakos incidensriport,Ereigniserfassung und periodischer Vorfallbericht,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.4.body,trustItems.4.body,"Az ügyfél az egyeztetett gyakoriság szerint eseményriportot kap; az eseménynapló támogatja a téves jelzések, visszatérő események és fejlesztési pontok áttekintését.","Der Kunde erhält nach der vereinbarten Häufigkeit einen Ereignisbericht; das Ereignisprotokoll unterstützt die Auswertung von Fehlalarmen, wiederkehrenden Ereignissen und Verbesserungspunkten.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.5.title,trustItems.5.title,ISO 9001 és ISO 27001 irányítási rendszerek,Managementsysteme nach ISO 9001 und ISO 27001,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.trustItems.5.body,trustItems.5.body,"A távfelügyeleti működést az Avenir ISO 9001 és ISO 27001 tanúsított irányítási rendszerei támogatják, amennyiben ezek a folyamatok a tanúsított működési körbe tartoznak.","Der Fernüberwachungsbetrieb wird durch die nach ISO 9001 und ISO 27001 zertifizierten Managementsysteme von Avenir unterstützt, sofern diese Prozesse in den zertifizierten Geltungsbereich fallen.",translated_draft
tavfelugyelet-vonuloszolgalat:hu.serviceDetail.faqEyebrow,faq.eyebrow,GYAKORI KÉRDÉSEK,HÄUFIGE FRAGEN,translated_draft
tavfelugyelet-vonuloszolgalat:hu.serviceDetail.faqTitle,faq.title,Mit kérdeznek leggyakrabban,Was am häufigsten gefragt wird,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.faq.0.q,faq.0.q,Mit jelent a távfelügyelet az Avenir szolgáltatásában?,Was bedeutet Fernüberwachung in der Leistung von Avenir?,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.faq.0.a,faq.0.a,"Az Avenir a csatlakoztatott helyszínekről érkező riasztási, behatolásjelzési, kamerához kapcsolódó vagy más biztonságtechnikai jelzéseket fogadja, ellenőrzi, naplózza és az egyeztetett protokoll szerint eszkalálja.","Avenir nimmt die von den aufgeschalteten Standorten eingehenden Alarm-, Einbruch-, kamerabezogenen oder sonstigen sicherheitstechnischen Meldungen entgegen, prüft und protokolliert sie und eskaliert sie nach dem vereinbarten Protokoll.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.faq.1.q,faq.1.q,Mi a különbség a távfelügyelet és a vonulószolgálat között?,Was ist der Unterschied zwischen Fernüberwachung und Interventionsdienst?,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.faq.1.a,faq.1.a,"A távfelügyelet a jelzések fogadására és kezelésére fókuszál, míg a vonulószolgálat szerződéses feltételek alapján helyszíni reagálási folyamatot biztosíthat. A két működés együtt ad teljesebb jelzéskezelési és reagálási rendszert.","Die Fernüberwachung konzentriert sich auf die Entgegennahme und Bearbeitung der Meldungen, während der Interventionsdienst auf vertraglicher Grundlage einen Reaktionsprozess vor Ort sicherstellen kann. Zusammen ergeben beide ein vollständigeres Meldungs- und Reaktionssystem.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.faq.2.q,faq.2.q,Milyen jelzések kezelhetők?,Welche Meldungen können bearbeitet werden?,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.faq.2.a,faq.2.a,"A folyamat kapcsolódhat behatolásjelzőhöz, riasztási eseményhez, kamerarendszerhez, beléptetési eseményhez, peremvédelmi jelzéshez vagy más biztonságtechnikai jelzéshez. A pontos jelzéstípusokat a helyszíni adottságok és a szerződéses igények alapján kell rögzíteni.","Der Prozess kann an Einbruchmeldeanlagen, Alarmereignisse, Kamerasysteme, Zutrittsereignisse, Perimeterschutz-Meldungen oder andere sicherheitstechnische Meldungen anschließen. Die genauen Meldungstypen sind auf Grundlage der Standortgegebenheiten und der vertraglichen Anforderungen festzulegen.",translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.faq.3.q,faq.3.q,Hogyan történik a riasztás ellenőrzése az eszkaláció előtt?,Wie wird ein Alarm vor der Eskalation geprüft?,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.faq.3.a,faq.3.a,A verifikációs lépés a helyszíni protokollban kerül meghatározásra. Az Avenir a rendelkezésre álló jelzésforrások és az egyeztetett ellenőrzési szabály alapján vizsgálja a riasztást az eszkaláció előtt. A téves jelzések naplózhatók és visszanézhetők; a valós események a dokumentált kapcsolattartási és reagálási protokoll szerint kerülnek eszkalálásra. Minden lépés eseménynaplóban rögzül.,Der Verifikationsschritt wird im Standortprotokoll festgelegt. Avenir prüft den Alarm vor der Eskalation anhand der verfügbaren Meldungsquellen und der vereinbarten Prüfregel. Fehlalarme können protokolliert und nachträglich ausgewertet werden; reale Ereignisse werden nach dem dokumentierten Kontakt- und Reaktionsprotokoll eskaliert. Jeder Schritt wird im Ereignisprotokoll festgehalten.,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.faq.4.q,faq.4.q,Rendelkezik az Avenir a távfelügyelethez és vonulószolgálathoz szükséges engedélyekkel?,Verfügt Avenir über die für Fernüberwachung und Interventionsdienst erforderlichen Genehmigungen?,translated_draft
tavfelugyelet-vonuloszolgalat:PILOT_HU.faq.4.a,faq.4.a,Igen. A távfelügyelet és a vonulószolgálat az alkalmazandó magyar személy- és vagyonvédelmi szabályozási keret szerint történik. Az engedélyre és a szolgáltatási dokumentációra vonatkozó információk a szerződéses előkészítés során egyeztethetők.,Ja. Fernüberwachung und Interventionsdienst erfolgen nach dem anwendbaren ungarischen Regulierungsrahmen für Personen- und Vermögensschutz. Informationen zur Genehmigung und zur Leistungsdokumentation können im Rahmen der Vertragsvorbereitung abgestimmt werden.,legal_review_required
tavfelugyelet-vonuloszolgalat:PILOT_HU.faq.5.q,faq.5.q,Van garantált kiérkezési idő?,Gibt es eine garantierte Anfahrtszeit?,translated_draft
